"MZSRR1740401","MZSRR1740402","MZSRR1740403","EZSRR1740404","EZSRR1740405","EZSRR1740406","DZSRR1740407","DZSRR1740408","DZSRR1740409"
"34.769",5.26247074298588,4.89554498925339,4.64875303298957,4.57591736111815,3.46492960112985,3.44665324728625,2.88381629017539,1.69064057861569
"42.674",5.36544758855011,5.41240895034551,4.42633185523656,4.07356319821526,3.30669970727279,3.4767705017566,2.55311470811523,2.14012422390907
"27.775",4.80095165486788,3.7788393546815,2.11935617703968,1.63876894441695,2.8939446080163,4.45726595141918,4.77267747042486,3.85529209322718
"15.326",4.27291899476564,3.79722054492389,2.39314158449263,2.20414071678023,1.37406571822254,2.00036062868351,1.55139296802745,0.720716242521131
"14.662",4.08108392868763,4.06944439675221,3.65191274464578,4.36800001067377,3.22404027421793,1.75360453628,1.92219784839637,1.32768736417605
"37.228",4.89564192502181,4.77024762319402,4.05606323201852,3.60703434594862,3.00432160595009,3.17456621196635,2.26723614181241,1.38460245765075
"4.81",2.05866283937856,3.74135911731882,5.67318891959337,5.53617726514188,5.01667459546527,4.96781417057509,5.33671184751443,4.37169824670375
"14.659",4.54027530416586,3.81956600600848,5.01996872608975,5.26028917221948,6.13926483131672,6.70884937710518,6.97899639608894,7.02033551155364
"15.014",3.57773093149008,2.90515832198728,2.64154602908752,2.4125105712498,6.19130601891869,3.5351820456209,4.23786960086751,3.16912328147676
"51.959",5.35543919724869,5.57310181385746,4.37837289590703,4.13422093976063,3.58436125251871,3.34098945998079,2.77799825566867,2.09761079662642
"26.922",4.66664298937749,6.19977048401812,7.55364465186566,7.69179236412571,8.43634509686197,7.43564526095028,7.62411552041611,7.95569639846237
"1.036",0.809002774939086,0.62760683812965,1.91991208867731,1.81557542886257,2.7771566660045,3.20194745644116,3.39999135066418,3.87115367033976
"8.596",3.22558342875685,3.1807843910787,4.59012291771579,4.91236244681858,4.7687665795756,6.03953323814814,6.25317619797387,5.95977015521147
"11.263",3.44718243391883,4.20851725980554,6.3543463665872,6.41113808471677,6.98427033640553,5.96693797927846,6.08824762359381,5.84807204496495
"10.542",3.80456989519594,3.86502798708279,5.02533892286609,5.15930625464117,6.11692612068195,6.31750306202927,6.72623178566729,6.79451984062429
"47.315",6.48981585560273,6.27830076701144,8.02327198844794,8.72314554318873,9.01676372498934,8.92547432913297,9.32388567553439,9.05962837474064
"1.996",1.84839759952819,2.58472203150802,4.317159328453,4.2317395935957,5.33546181769379,4.47424133442669,4.99313087142926,4.58514282633115
"17.562",4.35360559133812,3.82984955984469,2.66539277104189,2.2871767517316,1.62199323166612,1.95754320075711,1.4125105712498,0.853596506202512
"38.018",4.91976910837879,5.00827173796354,4.01033228328482,3.67038715697383,2.85618895081904,3.06073915785768,2.14860877020522,1.72900887033786
"1.047",0.313826296390398,0.632268215499513,0.216610068742442,0.481298941547565,0.889862881365179,2.81147103052984,2.80467314026994,2.76850194743426
"38.589",5.58937400261426,5.28154989336664,4.01729838653007,3.95921373878461,2.91245825920718,3.42075186326705,2.84579110371371,2.12730310578213
"44.85",5.77994255349205,5.23058731187989,4.08932865133343,4.16735792773851,3.00504061670053,3.52356195605701,3.10030490579569,2.13651953255056
"44.402",5.70559092008167,6.67082617619523,8.36046524059187,8.71965919396422,8.52564217046601,6.48205768122904,6.54855992669525,6.07482651331083
"14.839",3.81485800155505,3.58748501048987,2.76659516172927,2.08542465625268,1.05311133645956,1.69198075060328,1.03139519627553,0.652601217596519
"33.796",5.17791779219584,4.96028001515315,4.66891334162963,4.9852271667297,3.68605224160798,3.08133962745194,2.83167460125302,1.97379492965261
"6.55",2.57337452644594,2.74931972457408,2.94916137137824,2.51273256301436,3.35120427725799,5.16518840068709,4.80053756329187,5.27105210478116
"14.239",4.10358156367537,3.68493091787604,2.72181010491404,2.38570712465793,1.19660704409482,2.25308162540759,1.52506659207821,0.593592805864596
"60.307",5.64685387894268,6.79207446192887,8.59718848600642,8.3518403082937,9.01642110328269,8.63432825634022,8.38786654813804,9.02409523807644
"4.506",3.31556623031895,2.56218135647187,3.32322593648301,3.88264304936184,2.22558342875685,1.10030490579569,1.39780296186249,0.518031492602169
"27.767",5.06311460489693,4.93611965341265,5.17076632818638,5.27854238244459,4.67587237353611,3.34326567785306,3.054327554426,2.09794783553483
"95.478",5.71465765737494,6.44546186717836,7.41903318547102,5.53028927798578,6.81819868597384,8.21048140687272,7.79891887817948,8.9343130332701
"71.797",5.80188292657803,6.21486306486011,5.62760683812965,5.15129058685407,4.84914859902853,3.99258717628776,3.35980226054848,2.91169158187234
"62.112",5.77728819675546,5.48471818684477,4.84964904826377,4.23695175858808,3.39739226914987,4.21567859660793,3.23572705983806,2.21350281998392
"48.78",5.29524547515673,5.72585019962716,4.30881226571464,4.0038720421931,3.2628841172727,3.73747044908606,2.78282789207489,2.18713429147454
"10.925",3.71655198504929,2.89627184880738,2.1940870521163,2.16349873228288,1.18840092460321,1.48181557361786,0.566571640626761,0.094911647025467
"228.193",7.83258625691741,7.74789085855748,6.68284012630961,6.63618957152566,5.44675248456655,5.69198075060328,5.19010121359305,4.54609188222903
"26.201",4.54504168346746,4.36239975116586,3.83390207666916,3.13487805434311,2.14763232682386,2.90323113089,1.86036693013812,1.24853483613868
"69.239",6.17708062681061,6.60750786529016,6.25652007886978,6.32080957274734,5.42619765104661,4.33120359646224,4.0663475604625,3.52556778890135
"103.112",6.52061082378858,6.40548188197721,5.16273370789251,5.06548614710942,3.67739548326346,4.49313492230551,3.95149454625829,3.30407290999278
"18.941",4.55961417400753,4.32610585567647,3.24488705912353,3.59239723519794,2.2144356975081,2.32768736417605,2.31730406836191,1.01792190799726
"4.642",2.35162832910278,2.69577115780567,5.04941295311848,5.36894291440495,5.63563832103828,4.35593246246394,4.71956679369399,4.41156183099426
"20.674",3.16751850373522,2.97929371044573,3.78345665436024,2.13093086982645,2.59120067293238,5.29318653033136,4.94995507427346,4.90313470372418
"13.945",3.8082820708894,3.13602728516192,1.93960272035604,1.18205660901025,0.447843644362085,1.35275852504064,0.928275561611935,0.738983954700512
"241.498",7.70552180529999,7.77209679219569,7.17405680867118,6.68844615262117,5.7498560225026,6.00247750360624,5.01698652471194,4.58086906299287
"20.69",4.3327079336406,4.23166280344048,5.35459320716919,5.01140618324698,5.98909358174626,7.25921598351438,6.89532685995766,6.92307785232274
"9.625",3.51916444980607,3.63482556778462,5.13454953446445,5.27202318906105,5.82814918112429,6.43287591556389,6.5401512920421,6.28643762827627
"19.986",4.40653667020517,4.27835652801072,5.08839604791895,5.26250832736125,5.05879269686594,3.02697706628104,3.04614178164472,1.98950236086238
"76.376",6.05006629830629,6.00265751983268,4.56955185108361,4.25050687109497,3.1822155573981,4.18998265378357,3.12366619645382,3.13668357769724
"25.261",4.39814511650441,4.74206012223017,5.33560473307476,5.26978123827438,4.84207372176819,3.2606279081267,2.95084163754915,2.08440448293435
"58.24",6.00067610485072,6.14378114394432,5.92207888776625,5.99736015941321,5.06315775866032,3.97599695761644,3.93083193741479,3.08099868569426
"188.378",7.46118473905126,7.08966763043294,6.53973267240677,6.09832691021384,5.21124587246033,5.56514016881565,4.66203455409492,3.98895729629791
"3.097",1.98367769469807,1.91647664443772,3.31150311546827,2.73638840070346,3.78941626839572,4.6697638034496,4.72339473365723,4.78429457803176
"197.71",7.24993829144169,7.93288795100749,8.47832066623754,7.90976110563,7.92179929166812,6.25953614088944,5.60463476637897,5.32973356224554
"28.32",5.37715846225953,4.69426733502289,5.78306371004598,6.0022299446129,5.61105431506248,3.79607855620167,3.43389418449085,2.84699468696557
"2.143",2.08678376614207,1.0064775640712,2.10097764772482,2.76107247078864,3.9486942832656,3.69988472869748,4.13183638727079,4.28976070587685
"10.154",3.1347138037548,3.22989550083389,1.29513524900082,1.17440641852975,0.990591872587583,3.43802664712394,3.75520806544462,3.5802661060564
"32.111",5.02839234049965,5.01569380710515,3.88830489520849,3.98404242609702,2.48542682717024,3.17504548611091,2.30217279974075,1.94635657163363
"55.002",5.7235585614721,5.83195322383124,4.58406053442676,4.62474428907432,3.41481206056585,3.38791392438595,3.02343279465228,2.77462894737121
"27.394",4.74803179557241,4.5403373062305,3.30436501265442,3.03720648717847,2.31759350462347,2.8094144442359,1.96014098031077,1.30041662783687
"10.504",3.82466603620963,3.61823865559545,2.33342373372519,2.68279799870165,1.70487196445635,1.59072177000984,0.93432777831537,0.498761465671852
"12.292",3.93696766018807,3.24443043780594,1.59167941693574,1.25580283660272,0.903809558578697,1.68077442549246,0.754459973625479,0.751892138404309
"1.866",0.809825996097451,0.446785562143122,0.253384235800074,0.488515008957812,0.963474123974886,2.74049587418707,3.06539997747876,2.7568098142945
"20.006",4.2253520607761,3.70310069960416,4.3900485474166,4.14036967065153,5.27727809989061,6.41690728223451,6.39463417862822,6.65795434587024
"14.383",4.0264459803038,3.64143042389167,2.42034765265291,2.2901294646757,1.29689785770008,1.9214363308063,1.14925936549962,0.610700062134765
"2.453",0.692427198089708,0.228972569760161,0,0.398350370345965,0.104336659814736,2.24366908096686,3.06488285158485,2.1947174628936
"1.13",1.26183165875214,1.05380644369579,2.89413868819967,3.04054179386285,3.28643762827627,4.00728521845538,4.04788732939655,3.98722989868304
"31.346",5.00414179725778,4.970163424661,3.84106737753033,3.94747914596667,2.43189034828618,3.1168637576909,2.2904244038653,1.91762270172628
"15",3.871449415677,3.45588610498791,2.31701457402145,1.98768467756676,0.984042426097024,1.56071495447448,0.902266569083071,0.652601217596519
"10.426",4.15080335448169,3.59860341139054,5.10118781525974,5.66397075204048,5.72535944065548,6.33442525757026,6.88920581112055,6.79111078124686
"17.551",3.95939923477212,4.66857301647589,6.41398327054823,6.51418539642773,7.25074371316427,6.70210340662939,6.97280751368673,6.90394208226741
"29.42",4.38791392438595,6.08548839313884,7.08083884150504,6.43661161174714,7.81017957970456,7.5138460065546,7.0137190634659,8.15469661382774
"130.204",6.84537713995764,6.96236393150695,5.84892334022378,5.36747590886219,4.40340407648532,4.81542172447041,4.1534810985137,3.8365301213294
"13.999",3.55655203625122,3.65523732446226,4.45844762743792,3.76022094646651,5.50849203844346,6.21581447375706,5.81414021730582,6.37040842973721
"2.607",2.35247605905033,1.65718266012842,3.78303750995262,4.84393361005954,3.79243893006464,3.75210629932519,5.30855746584804,3.90967711325429
"209.86",7.98976346467233,7.94090083437434,7.1405946268214,7.3379340433474,6.81670209431686,5.7826182437361,5.43822630507018,4.77441810410581
"83.383",6.33658689326034,6.55471162900982,6.31556623031895,6.1817784071861,5.46845298636481,4.47521461587823,4.19369290544803,3.40776061856232
"1.844",1.37962096205571,2.23633953916837,4.25557626494291,4.14061507564306,5.09339115325301,2.82822536035888,3.19927972133662,3.08253228949639
"10.454",2.88264304936184,3.23143240844797,4.33034327041723,3.59263642860658,4.9268059633162,5.91843394182688,5.39722111267497,5.8609876203397
"49.269",5.50220328449924,5.65434960902318,4.51796852444028,4.14486214291573,3.14192319772374,3.43028527297778,3.03210084316702,2.37350901551801
"2.371",2.08099868569426,2.29983076182237,4.41291698330213,4.98800293750806,5.32948243102564,4.21885864664023,4.61747481190842,3.93489387408127
"40.605",5.51130989584877,5.23377304482436,3.64662350847658,3.46740991715289,2.62363279110652,3.28732453099328,2.68144926531496,2.30363464507901
"35.49",4.82598909619665,5.00049584120248,5.68217998574558,5.2960535430759,6.22856860168047,7.56837418729809,7.38701781907361,7.69105253481575
"22.112",4.80229663223458,4.77394359406561,5.35021433796647,5.44585910320699,4.40163046658474,3.10383330630348,3.00665708190145,2.27470893921471
"1.558",1.31440650755482,1.03351110236132,1.54843662469604,1.43616183931445,1.84759610226264,3.53754457196457,3.61388521131717,3.90265247119608
"12.929",3.71995004506856,3.55875743037376,2.033158666781,1.71413559385633,1.07519031415522,1.24488705912353,1.03210084316702,0.504874589398464
"2.894",2.28421798317836,2.46545212740898,4.54479446673535,5.01270274673775,5.63180275492413,4.27485800105716,4.80972311913795,4.37566504292858
"52.813",5.15218341905505,4.88996019965864,4.35677766780427,3.67016051412663,3.20617433441503,3.26333493599651,2.64154602908752,1.58351908385149
"70.809",6.23292931863466,6.20799043323296,6.57715688082802,6.48089519397524,6.0103099018664,4.61547515274644,4.02369891726641,3.62199323166612
"7.876",3.14746952198919,2.76043387467011,4.33306587807636,3.50131174924366,4.90077022265294,5.76277401312463,5.58086906299287,5.56040926636212
"21.348",3.7498560225026,3.91809995702882,2.79701297783614,2.05380644369579,1.54052329643822,1.55483439589419,1.28451413324425,0.624802765252947
"4.955",2.58976348698498,2.22434903720271,2.00611846138338,1.76043387467011,2.27768725373424,4.40046961854222,4.24503923411876,4.60282503733048
"4.063",2.41332328089906,2.58159227883601,4.73324586322433,5.28429202639431,5.48484705643314,4.5871849428832,5.05293750730809,4.74830020894662
"35.856",5.09706294041082,4.61694576003866,3.39369076418745,3.21723071622067,1.82497146545623,3.32351418724139,2.13060144979056,2.10400111032121
"1.572",1.40108430150501,2.55777767139493,3.5090623863619,3.46767075516497,2.85239842028655,1.59072177000984,1.0036022366802,0.279768421593595
"105.831",6.90757571305043,6.96188952633538,6.98042523154384,7.25528355720908,6.32446860672795,5.11119828131907,4.77346892790519,4.20194745644116
"24.678",4.74303018243616,4.59896064676216,4.07399156457159,4.10576187512634,2.88947354253111,3.0232553523003,2.58135124716878,1.25096157353322
"14.032",4.09271486352265,3.97810408521378,3.75627609557993,3.97057760209468,2.76277401312463,2.04124298223188,1.69198075060328,1.10902617649837
"843.917",10.124533636162,9.83030128246198,8.74054984201803,9.02997182694233,7.66715413022992,7.72108551380786,7.5850752068687,6.75922242638451
"39.56",5.25983740058951,5.07925009345666,4.45838200415601,4.22396307314549,3.2149019101607,3.27753848394387,2.85917445586644,1.80033047292464
"8.029",2.98331287106712,3.0622944380428,3.78156954481597,3.24823120674876,4.11835972595306,5.80438919853563,5.38622464629095,5.63177365865136
"11.198",3.32481060342048,3.02112434003561,2.58520292985943,2.34369206917902,3.72060681065239,5.14347505372169,4.39046133570007,5.61223453031228
"21.787",3.78523666080553,3.62924003395155,3.72563210513832,3.16075887605024,4.95986287042251,5.9088609327405,5.85969628464584,6.01366324047183
"1.926",0.852797892818771,0.801572569463598,1.80653028925957,1.8571848057912,3.73930807086039,3.04141822608766,3.54621538477936,3.2667865406949
"32.722",4.63807383718072,5.05710363714117,5.36880326384308,4.77641987211067,4.27634777302029,3.3142614766383,2.57603833676208,2.18840092460321
"11.803",3.89714359715496,3.6095185904113,2.14110576043013,2.17791779219584,1.13487805434311,1.47456583453847,1.12565110166152,0.648925559453121
"10.069",3.73855168652023,4.50855542157028,5.8141658586079,5.69841297330471,6.94607579151515,6.43706124400316,6.88337643667284,6.82699330264389
"8.429",3.48155728070859,3.15055967657538,1.26002565596146,1.35727047567956,0.51500591643373,1.08406426478847,0.387362540835996,0.63876894441695
"21.672",4.46577861025472,4.04316949486411,3.25368678273227,2.98276546258365,1.73552217729654,2.46362245685189,2.04823618565285,0.929790997718597
"13.821",3.82395311640506,3.82771742279743,3.42505641110459,3.10718568387997,1.96384399836247,1.97306017280408,1.00934717225925,0.979659551715824
"62.594",5.86128545681074,5.92236437680085,4.2718738340176,4.11286690866318,3.60478300420992,3.9136075118231,3.47897180503294,2.42814239097833
"36.262",5.04246924243396,5.0176101809488,4.09440499380133,3.54868321815718,2.61941301059794,2.93149396274918,2.38211385993393,1.92789645372882
"31.435",4.51847219279919,4.84824735270451,4.32711247074709,4.02387630507444,3.23035674505615,2.80591150518794,2.38017531174203,1.4425454561053
"10.238",3.89365343877836,3.52343649885959,1.96532254836725,2.15898325116039,1.02573756141361,1.49518347790833,1.18586654531133,0.574343753920013
"29.656",4.88708654676436,4.91561650361743,3.91819538914666,3.75071368473541,2.70730390824728,2.88811002858553,2.46440688552961,1.58062791045727
"11.756",3.65626753479429,3.6409679104499,2.53156860881496,2.04334450487717,1.15445359267987,1.58303762379666,0.975996957616443,0.527070335512661
"4.647",1.68885174386588,2.55777767139493,3.35431110019902,2.98002530023873,2.40871186102943,1.42492208821069,0.492622328574446,0
"29.752",5.07171977216375,4.1569628393229,3.16317666619361,3.18412157336296,1.64154602908752,2.87715527462305,2.01899017538475,1.85758295538415
"16.955",3.36429227013537,4.57204077457974,3.37155886261196,2.76404885418628,2.74502214903726,1.79035501371084,1.27679440478926,1.08474462086847
"23.108",4.45364926604329,4.99503219247754,6.10685079645022,6.28904135500126,6.00031555502762,3.98093926608551,3.64119918570543,3.28894910458459
"16.448",3.91111630637822,3.80281359753229,3.88127306142925,3.53866231448749,2.86532499069493,2.2231135885801,1.50131174924366,0.843179890257174
"10.764",4.03694284479826,3.72071624252113,4.47203279588687,5.18792606748963,4.71704574868684,2.67106687196445,2.7868054329789,1.70973175942069
"67.807",6.4988890869768,6.44969342303591,5.52541118359732,5.90105995923998,4.64056308951901,4.26183165875214,4.03535997796045,3.32394645542167
"1.478",2.17248751551013,0.911499848861108,1.67400860861723,1.95494073508909,1.23572705983806,3.57942154276352,3.73573878191235,3.90804429022489
"37.139",4.98276546258365,5.13803623889471,3.73930807086039,3.4625758880422,2.58207422139633,3.10265813136374,2.35755200461808,1.88088139723765
"6.248",2.35698889179248,3.51790555352995,5.03733829030372,4.74367652706114,5.61158553140757,5.66063774000813,5.13056026699676,5.62404238999335
"72.833",6.41511639450662,6.31972630565868,5.33227828305693,5.42817589799913,4.05840308933299,4.44168265973541,3.79649392942584,3.20194745644116
"33.263",5.26175645375611,4.45667475025585,3.78586437439377,3.91121220155861,2.73465543347901,3.08491465976794,2.70708299177171,1.45575462218619
"4.47",2.94485844580754,3.4944156103975,4.38860285761182,5.32718434495514,4.283403256897,2.11902410314227,2.53480866123175,2.09356017616234
"30.878",6.42403188301946,4.51538446063695,4.66083736769628,6.25716151983692,4.29152988912351,6.16430358309365,7.61058934025343,6.54029080493183
"14.512",3.7084079834836,3.96217881634138,4.6235742674856,4.67779010121666,4.40531168259745,2.8916136070392,2.38377340195843,1.39396527566024
"13.122",4.24701604976735,3.98039095606147,2.36904764345591,2.18237448827581,1.28747229511907,2.41683974191283,1.81966818349646,0.903038270112912
"7.502",2.48748634934854,2.5842409728037,2.55213110825378,2.02361021518265,2.14990966753492,4.62093824438629,4.51349074558812,4.69488019279919
"9.072",3.16462539773716,3.10500752476097,1.11703005301019,0.995665409736109,0.286881147788162,1.11036324336042,0.331131922217202,0.345964030342872
"0.064",0.0257375614136083,0.063502942306158,0.822934048028371,1.35162832910278,2.74265301430321,2.28894910458459,2.86730345375992,2.53804145333366
"7.148",3.10902617649837,3.17759892932773,3.01149563883783,2.36373178254445,2.2585189247113,1.51298533481368,0.641546029087524,0.0398402645317911
"42.435",5.2340030663556,5.72424097718933,5.90893296724454,5.84774641692139,5.31542131594578,3.99276843076892,3.42425028608405,2.90746755824004
"14.071",3.45772560711075,3.75435307169213,4.05276365720956,3.74996325816927,3.49633451341711,2.16059754588055,1.47144761637739,0.9701173976055
"87.07",6.03500799380723,6.52103502802797,6.12157495861315,5.33689033482007,5.9510981726395,4.13520649943067,3.62093824438629,3.6967728361771
"28.116",4.8723855428132,4.67964899050217,2.33370995434728,1.87892147974985,2.14730669878029,3.27291899476564,2.15995204473292,2.52807116457874
"16.409",3.86927920734301,3.85039939677025,2.40952671281098,2.19723635491871,1.29748491571057,1.53106949272595,1.16864203555884,0.822118274729345
"53.714",5.80604044042444,5.65460738913619,3.9429835981871,3.7819891158647,2.99566540973611,3.924859998957,3.32409051603798,2.50690655458069
"134.402",6.92400484331119,6.88841449611822,7.52645228965266,7.4555655946627,6.850811922162,5.29763164289513,5.12854086864087,4.43035218678039
"5.52",2.84076533732387,2.68773259475934,4.28828472739537,4.81131688821003,6.25470741046487,3.72857360255936,4.18848005226213,3.13520649943067
"9.387",3.59239723519794,3.45272720572556,2.14990966753492,1.54201035553661,1.04753838876336,1.22032995487956,0.738983954700512,0.541019153133559
"8.308",2.08031656036671,2.18301003676225,0.539034702970754,0.454175893185802,1.62760683812965,2.86453284514812,3.31990690666801,3.61529857909211
"0.365",0.105678077894537,0.214124805352847,0.508935661864395,0.271425676092934,3.61010944721642,0.455228571117139,0.291603558030565,0.211635253327149
"5.104",3.21194668237118,2.88772021635919,4.36352154354655,4.14812063112396,4.81424277977989,5.80376949525294,5.73414055785201,5.95731102852324
"82.044",5.61850296882825,6.4821222363974,6.46835523065612,5.63180275492413,6.00508554297662,4.55200811110627,3.32768736417605,3.94513946292512
"91.424",6.08468085111396,5.87307493222397,7.0852440531155,6.72922645499115,7.27409389626577,8.63328225399399,8.88004263348576,8.58312790979664
"55.173",5.96315040607933,5.82591279878497,4.37295209791183,4.62128999253892,3.57434375392001,3.8149605130157,3.37934370731461,2.58760502005953
"2.028",1.8094144442359,1.04753838876336,1.59645813955899,1.36120689023873,1.22342254993494,3.50766780429014,4.04369446122598,3.26107943232032
"4.903",2.60050764534579,2.51803149260217,2.73963211422061,2.52481592835751,2.91857705450362,4.82654848729092,4.95531280344471,4.98390566262789
"30.46",5.12924179649779,4.73752453020769,3.68952281684839,3.38239058287347,2.34653146202802,3.10349763970334,2.25550073314839,1.8471951865894
"7.56",3.25459404303314,2.88205607096863,3.75199922283864,3.99059187258758,4.69571548860997,5.65852569893642,5.77802454743669,5.81046881094046
"5.248",2.45206823022381,3.44320879468009,4.61718091815506,4.58622430692219,5.27176180758721,5.39958128053752,5.76125867475653,5.76335845511799
"93.78",6.24576184622547,6.34413609284444,5.74752167254042,5.44261180368934,4.61500424163503,4.45114515855152,3.77167433390837,3.08898959256785
"18.005",4.09474278238656,4.00665708190145,4.70536974112437,4.84894837071679,5.81879944409415,6.57337452644594,6.78809838705604,6.7488503002935
"4.393",2.98039095606147,2.10467213128256,0,0,0,1.04404433270602,0,0
"16.702",4.08185088906294,4.44784364436209,5.93439855243498,6.33274373208085,6.52883695532932,6.72454113787453,7.35821162287581,6.93130484365067
"63.595",6.55369840340074,6.33781811301339,5.73652370114161,5.83367442449824,5.52362468056479,4.11536623660978,4.35572108373667,3.22681676504987
"1.102",0.84799690655495,1.43295940727611,3.45995613965412,2.09996841715489,3.68347189285523,3.75755668893945,3.73226919950145,3.53081986991352
"20.599",4.46838781662833,4.29410606523374,3.85877674530819,3.9852271667297,3.17136697561622,1.83995958748953,2.24184018356467,1.4425454561053
"16.573",4.08788710093312,3.19140472885276,2.31440650755482,1.71237567288067,2.77357442277131,4.75098159965399,4.43796008833447,4.79747996179491
"27.134",4.91403824563738,4.81203607817551,3.41683974191283,3.30027018363628,2.4027221768456,2.8742067858778,2.53081986991352,1.49262232857445
"13.955",4.12689028206315,3.71797795251239,2.82395311640506,2.68795649404448,1.40381306161659,2.07929276727285,1.08542465625268,1.02219023963407
"2.262",2.03597574366513,1.91685876469975,3.92571464801066,4.11078082275518,4.2457238230314,4.75451342162181,4.70348834965682,4.79965722385807
"39.064",5.36394199090941,4.79342773683375,3.87558349722025,3.5652315818055,2.64454851724905,3.21163525332715,2.38570712465793,1.96753753607086
"119.13",6.56179962446329,6.88644040468391,6.49031340030211,5.8693532454925,5.63975310671892,4.67219901911577,4.05935527761642,3.84458651552164
"28.486",4.86522599628443,5.10156603968603,5.03527198997269,4.85584023911394,4.08924389411219,3.10500752476097,2.97947664267712,1.98331287106712
"143.102",7.37158499815495,7.28347734193776,6.51055056599986,6.74620525906367,5.5713734359732,5.1429851742464,4.76887241884209,4.29307614674767
"26.283",4.4093909361377,4.65214227213666,4.27135096956878,3.71061360238268,5.28883839629762,6.71177020386319,6.12012380529988,6.79442886354418
"13.944",3.5933537709803,3.63308241032793,2.33428222529524,2.19187844254636,1.25761413004954,1.17120682741814,1.01221108395087,0.546956178141411
"24.842",4.41115503695776,4.40979822782842,3.76670116040981,3.27411253778378,2.13815914522947,2.63621857887536,1.98039095606147,1.23572705983806
"17.583",3.95559179175399,3.74609774369,2.79763558953,2.5491762786681,2.08882003329858,2.03174806286428,1.0071955014042,0.639695233399582
"3.845",2.55998119415983,2.47638168756724,3.88879194664314,4.22156778853841,4.25504745931917,5.17775836957113,5.51982493086444,5.29968425813695
"110.567",6.8231506602964,6.71139854021333,5.11569915343159,4.78209398956379,3.60656067113819,4.90645772216199,4.54720302475693,3.89965902637744
"3.607",2.13191867886257,1.93092653106403,3.00378211262842,2.50563691176277,3.75135659697461,4.67338681820894,4.61671056358543,4.7084079834836
"2.994",0.971589535530062,1.53106949272595,3.38294386956899,2.03843618165611,2.26183165875214,4.01765471750833,3.87056199772413,3.75232042845967
"5.752",3.21194668237118,2.89878879711155,1.10030490579569,1.1609201881811,0.415758666522498,0.779049552837459,0.369606070031838,0.0854246562526777
"1.743",0.880489626687819,0.584962500721156,1.02005765234125,1.25580283660272,2.96845944487652,3.17696099208944,3.03351110236132,3.21862619758779
"9.722",2.65122394298988,3.09659920721425,4.99634354852657,5.13294692790535,6.34193239213547,4.20719006927416,4.83289001416474,4.2869550544525
"45.855",5.87656605875172,5.55884924867393,3.83491342970104,3.92019800677058,2.61894338330183,3.67762099245359,3.39629651666892,2.8641366092102
"96.962",6.68871189769603,6.62086495272536,5.39207695356562,5.065615391906,4.01605053456963,4.65397717863634,4.30399987508549,3.43949016414434
"12.145",2.90746755824004,3.10148199838225,1.51096191927738,0.897627674279551,2.28184659157661,0.591679416935737,0.205392512989685,0.230203013366421
"81.303",6.40526061886787,6.45697038112101,5.30458405084521,5.30812056135283,4.37684601401632,4.54572131113039,4.29572302453997,2.93470520017256
"10.198",3.20898538864234,3.03896287288467,3.4392241805446,3.30319624698775,3.88742778805356,5.57773093149008,5.17376706773671,5.92115065804719
"12.713",3.86848923057261,3.71281585443737,3.3769848882563,3.23664568135327,2.24579986841744,2.1263121303287,1.23572705983806,0.713695814843359
"18.535",4.31781054371937,3.86621563484765,3.35572108373667,3.20210422851856,3.21707557938081,5.56443914339827,5.52064225060267,6.06864931624037
"56.769",5.29119833248178,5.47284515164157,4.614886489836,3.84538968605923,3.12928301694497,3.45706891128218,2.625504294584,2.38653507018475
"8.26",3.62023449069385,3.33098856304375,1.69955163252309,1.74373037604463,0.900721927564115,1.54596836910529,0.91532967601301,0.283329168051641
"19.398",4.18911291734477,4.08278773170927,2.58038671760526,2.44095219802964,1.86433474078243,2.39971798353103,1.4756037446846,0.833497336859835
"37.849",5.27131361485597,5.49984588708321,5.38322043336566,5.41832489907452,4.49300679094604,3.66664298937749,3.18760940922653,2.49671798793518
"12.152",3.9038095585787,3.87361636432633,3.2871767517316,3.54979236743387,2.36793014143188,1.86235219953202,1.56900492681818,0.792438930064638
"9.149",2.79576694778239,2.94934816428856,3.16800012451782,2.50563691176277,2.95847151623916,4.98727538302312,5.34450896714248,4.96532254836725
"19.698",3.871449415677,4.14159627838382,4.49185309632967,4.09617750219213,3.29586993101542,2.7553149040451,1.53704751940466,1.52306006179525
"5.199",2.46701857168978,2.21598915414672,2.44148347958264,1.77736710945041,2.96310415473555,4.67168966284003,4.02076886509457,4.81131688821003
"2.744",1.67581593117227,1.17504548611091,2.06281249240502,1.47508488294878,2.48000655138599,3.88947354253111,3.78910321750138,4.03483196952188
"155.821",7.04843238023264,7.14119774525104,6.25162442447109,5.88567197237125,5.17747933758059,5.27701766883359,4.26107943232032,4.00845103269327
"46.712",5.70285144098423,5.611172380044,4.89757927387559,5.10076744956886,4.02821550713044,3.49415956371284,3.16639409625346,2.59979385212224
"3.431",2.16253231824146,2.24458266097051,3.59991284218713,4.07613149056376,4.81787903183014,4.61729848284085,5.12965394798068,4.81439660982118
"8.084",3.54250570147826,3.00288250853312,4.80926008201514,4.87975477003701,5.23124038451071,5.93173032676512,6.23122118071119,5.99573323796111
"43.172",5.33567618545657,5.65764000520782,6.91959036307641,7.11043632848005,6.71812869360583,4.98404242609702,5.05384987677998,3.70055069041459
