go.id	gen.id
GO:0016126	Cucsa.005280
GO:0019287	Cucsa.005280
GO:0055114	Cucsa.005280
GO:0060964	Cucsa.005280
GO:0006554	Cucsa.005290
GO:0034968	Cucsa.005290
GO:0006470	Cucsa.005320
GO:0000160	Cucsa.005340
GO:0006355	Cucsa.005340
GO:0007623	Cucsa.005340
GO:0009584	Cucsa.005340
GO:0009585	Cucsa.005340
GO:0009630	Cucsa.005340
GO:0009638	Cucsa.005340
GO:0009640	Cucsa.005340
GO:0010018	Cucsa.005340
GO:0010161	Cucsa.005340
GO:0010201	Cucsa.005340
GO:0010203	Cucsa.005340
GO:0017006	Cucsa.005340
GO:0017148	Cucsa.005340
GO:0018298	Cucsa.005340
GO:0023014	Cucsa.005340
GO:0046685	Cucsa.005340
GO:0008152	Cucsa.005350
GO:0006355	Cucsa.005360
GO:0009062	Cucsa.005360
GO:0009694	Cucsa.005360
GO:0009753	Cucsa.005360
GO:0009827	Cucsa.005360
GO:0009860	Cucsa.005360
GO:0010162	Cucsa.005360
GO:0044763	Cucsa.005360
GO:0048437	Cucsa.005360
GO:0048438	Cucsa.005360
GO:0048443	Cucsa.005360
GO:0048446	Cucsa.005360
GO:0048481	Cucsa.005360
GO:0048827	Cucsa.005360
GO:0000160	Cucsa.005370
GO:0006355	Cucsa.005370
GO:0007623	Cucsa.005370
GO:0009584	Cucsa.005370
GO:0009585	Cucsa.005370
GO:0009630	Cucsa.005370
GO:0009638	Cucsa.005370
GO:0009640	Cucsa.005370
GO:0010018	Cucsa.005370
GO:0010161	Cucsa.005370
GO:0010201	Cucsa.005370
GO:0010203	Cucsa.005370
GO:0017006	Cucsa.005370
GO:0017148	Cucsa.005370
GO:0018298	Cucsa.005370
GO:0023014	Cucsa.005370
GO:0046685	Cucsa.005370
GO:0006810	Cucsa.005430
GO:0045490	Cucsa.005440
GO:1903959	Cucsa.005450
GO:0008380	Cucsa.005460
GO:0009069	Cucsa.005470
GO:0018108	Cucsa.005470
GO:0005997	Cucsa.005480
GO:0046835	Cucsa.005480
GO:0009416	Cucsa.005490
GO:0005975	Cucsa.005510
GO:0006355	Cucsa.005520
GO:0032211	Cucsa.005520
GO:0045893	Cucsa.005520
GO:0050832	Cucsa.005520
GO:0006355	Cucsa.005540
GO:0007275	Cucsa.005540
