go.id	gen.id
GO:0006355	LOC_Os01g06550
GO:0008270	LOC_Os01g06550
GO:0004872	LOC_Os01g06560
GO:0006351	LOC_Os01g06560
GO:0006810	LOC_Os01g06560
GO:0016020	LOC_Os01g06560
GO:0043565	LOC_Os01g06560
GO:0005515	LOC_Os01g06590
GO:0008270	LOC_Os01g06590
GO:0003995	LOC_Os01g06600
GO:0008152	LOC_Os01g06600
GO:0016627	LOC_Os01g06600
GO:0050660	LOC_Os01g06600
GO:0055114	LOC_Os01g06600
GO:0046983	LOC_Os01g06640
GO:0000287	LOC_Os01g06660
GO:0003824	LOC_Os01g06660
GO:0016831	LOC_Os01g06660
GO:0030976	LOC_Os01g06660
GO:0005515	LOC_Os01g06670
GO:0005515	LOC_Os01g06730
GO:0017148	LOC_Os01g06740
GO:0030598	LOC_Os01g06740
GO:0005515	LOC_Os01g06876
GO:0005515	LOC_Os01g06920
GO:0000166	LOC_Os01g07070
GO:0003676	LOC_Os01g07070
GO:0008270	LOC_Os01g07070
GO:0016020	LOC_Os01g07070
GO:0051260	LOC_Os01g07070
GO:0003676	LOC_Os01g07080
GO:0005524	LOC_Os01g07080
GO:0003824	LOC_Os01g07090
GO:0000724	LOC_Os01g07110
GO:0006281	LOC_Os01g07110
GO:0003677	LOC_Os01g07120
GO:0003700	LOC_Os01g07120
GO:0006355	LOC_Os01g07120
GO:0005515	LOC_Os01g07140
GO:0000166	LOC_Os01g07200
GO:0004812	LOC_Os01g07200
GO:0005524	LOC_Os01g07200
GO:0006418	LOC_Os01g07200
GO:0005764	LOC_Os01g07250
GO:0006629	LOC_Os01g07250
GO:0006665	LOC_Os01g07250
GO:0017148	LOC_Os01g07300
GO:0030598	LOC_Os01g07300
GO:0006662	LOC_Os01g07376
GO:0015035	LOC_Os01g07376
GO:0045454	LOC_Os01g07376
GO:0005515	LOC_Os01g07390
GO:0008270	LOC_Os01g07390
GO:0005515	LOC_Os01g07400
GO:0005488	LOC_Os01g07490
GO:0003824	LOC_Os01g07500
GO:0016846	LOC_Os01g07500
GO:0003824	LOC_Os01g07530
GO:0003676	LOC_Os01g07540
GO:0004672	LOC_Os01g07560
GO:0004713	LOC_Os01g07560
GO:0005515	LOC_Os01g07560
GO:0005524	LOC_Os01g07560
GO:0006468	LOC_Os01g07560
GO:0005515	LOC_Os01g07610
GO:0004672	LOC_Os01g07630
GO:0005515	LOC_Os01g07630
GO:0005524	LOC_Os01g07630
GO:0006468	LOC_Os01g07630
GO:0005783	LOC_Os01g07720
GO:0016021	LOC_Os01g07720
GO:0016758	LOC_Os01g07720
GO:0005215	LOC_Os01g07730
GO:0006810	LOC_Os01g07730
GO:0016021	LOC_Os01g07730
GO:0003677	LOC_Os01g07740
GO:0005515	LOC_Os01g07740
GO:0005524	LOC_Os01g07740
GO:0016787	LOC_Os01g07740
GO:0003824	LOC_Os01g07760
GO:0004630	LOC_Os01g07760
GO:0005509	LOC_Os01g07760
GO:0005515	LOC_Os01g07760
GO:0016020	LOC_Os01g07760
GO:0046470	LOC_Os01g07760
GO:0005515	LOC_Os01g07780
GO:0003824	LOC_Os01g07800
GO:0008152	LOC_Os01g07800
GO:0003676	LOC_Os01g07810
GO:0006508	LOC_Os01g07820
GO:0008234	LOC_Os01g07820
GO:0005524	LOC_Os01g07870
GO:0006810	LOC_Os01g07870
GO:0016021	LOC_Os01g07870
GO:0016887	LOC_Os01g07870
GO:0042626	LOC_Os01g07870
GO:0055085	LOC_Os01g07870
GO:0003700	LOC_Os01g07880
GO:0006355	LOC_Os01g07880
GO:0043565	LOC_Os01g07880
GO:0016491	LOC_Os01g07910
GO:0055114	LOC_Os01g07910
GO:0046872	LOC_Os01g07930
GO:0004672	LOC_Os01g07940
GO:0004713	LOC_Os01g07940
GO:0005524	LOC_Os01g07940
GO:0006468	LOC_Os01g07940
GO:0009055	LOC_Os01g07950
GO:0015035	LOC_Os01g07950
GO:0045454	LOC_Os01g07950
GO:0005515	LOC_Os01g08000
GO:0005975	LOC_Os01g08010
GO:0005452	LOC_Os01g08020
GO:0006820	LOC_Os01g08020
GO:0016020	LOC_Os01g08020
GO:0016021	LOC_Os01g08020
GO:0008152	LOC_Os01g08090
GO:0016758	LOC_Os01g08090
GO:0008152	LOC_Os01g08110
GO:0016758	LOC_Os01g08110
GO:0003677	LOC_Os01g08160
GO:0005515	LOC_Os01g08190
GO:0005515	LOC_Os01g08200
GO:0008270	LOC_Os01g08200
GO:0016491	LOC_Os01g08220
GO:0055114	LOC_Os01g08220
GO:0005524	LOC_Os01g08260
GO:0016020	LOC_Os01g08260
GO:0016887	LOC_Os01g08260
GO:0003824	LOC_Os01g08270
GO:0009058	LOC_Os01g08270
GO:0030170	LOC_Os01g08270
GO:0016021	LOC_Os01g08290
GO:0000159	LOC_Os01g08310
GO:0005488	LOC_Os01g08310
GO:0007165	LOC_Os01g08310
GO:0008601	LOC_Os01g08310
GO:0005634	LOC_Os01g08320
GO:0006355	LOC_Os01g08320
GO:0005515	LOC_Os01g08340
GO:0008270	LOC_Os01g08340
GO:0016747	LOC_Os01g08380
GO:0005515	LOC_Os01g08400
GO:0016020	LOC_Os01g08400
GO:0016192	LOC_Os01g08400
GO:0008152	LOC_Os01g08440
GO:0016758	LOC_Os01g08440
GO:0005515	LOC_Os01g08470
GO:0005524	LOC_Os01g08540
GO:0006298	LOC_Os01g08540
GO:0030983	LOC_Os01g08540
GO:0005506	LOC_Os01g08570
GO:0016491	LOC_Os01g08570
GO:0016705	LOC_Os01g08570
GO:0031418	LOC_Os01g08570
GO:0055114	LOC_Os01g08570
GO:0005215	LOC_Os01g08660
GO:0006810	LOC_Os01g08660
GO:0016020	LOC_Os01g08660
GO:0003677	LOC_Os01g08700
GO:2000028	LOC_Os01g08700
GO:0003700	LOC_Os01g08710
GO:0006355	LOC_Os01g08710
GO:0043565	LOC_Os01g08710
GO:0003677	LOC_Os01g08750
GO:0005515	LOC_Os01g08770
GO:0046856	LOC_Os01g08780
GO:0005506	LOC_Os01g08800
GO:0016705	LOC_Os01g08800
GO:0020037	LOC_Os01g08800
GO:0055114	LOC_Os01g08800
GO:0004497	LOC_Os01g08810
GO:0005506	LOC_Os01g08810
GO:0016705	LOC_Os01g08810
GO:0020037	LOC_Os01g08810
GO:0055114	LOC_Os01g08810
GO:0005515	LOC_Os01g08820
GO:0008270	LOC_Os01g08820
GO:0005515	LOC_Os01g08830
GO:0003676	LOC_Os01g08930
GO:0005524	LOC_Os01g08930
GO:0003677	LOC_Os01g08970
GO:0005634	LOC_Os01g08970
GO:0000166	LOC_Os01g09000
GO:0004812	LOC_Os01g09000
GO:0004819	LOC_Os01g09000
GO:0005524	LOC_Os01g09000
GO:0005737	LOC_Os01g09000
GO:0006412	LOC_Os01g09000
GO:0006418	LOC_Os01g09000
GO:0006425	LOC_Os01g09000
GO:0016876	LOC_Os01g09000
GO:0043039	LOC_Os01g09000
GO:0016747	LOC_Os01g09010
GO:0005515	LOC_Os01g09020
GO:0016702	LOC_Os01g09030
GO:0055114	LOC_Os01g09030
GO:0003700	LOC_Os01g09080
GO:0006355	LOC_Os01g09080
GO:0043565	LOC_Os01g09080
GO:0003676	LOC_Os01g09090
GO:0003700	LOC_Os01g09100
GO:0006355	LOC_Os01g09100
GO:0043565	LOC_Os01g09100
GO:0004672	LOC_Os01g09200
GO:0004674	LOC_Os01g09200
GO:0004713	LOC_Os01g09200
GO:0005524	LOC_Os01g09200
GO:0006468	LOC_Os01g09200
GO:0005515	LOC_Os01g09252
GO:0003676	LOC_Os01g09280
GO:0003677	LOC_Os01g09280
GO:0008270	LOC_Os01g09280
GO:0005506	LOC_Os01g09300
GO:0016491	LOC_Os01g09300
GO:0055114	LOC_Os01g09300
GO:0005488	LOC_Os01g09310
GO:0004470	LOC_Os01g09320
GO:0004471	LOC_Os01g09320
GO:0006108	LOC_Os01g09320
