go.id	gen.id
GO:0045944	Glyma.01G023500
GO:0048438	Glyma.01G023500
GO:0000910	Glyma.01G023600
GO:0000913	Glyma.01G023600
GO:0007018	Glyma.01G023600
GO:0009903	Glyma.01G023600
GO:0009904	Glyma.01G023600
GO:0016032	Glyma.01G023600
GO:0031022	Glyma.01G023600
GO:0006506	Glyma.01G023700
GO:0006511	Glyma.01G023900
GO:0016579	Glyma.01G023900
GO:0006839	Glyma.01G024000
GO:0008272	Glyma.01G024000
GO:0015709	Glyma.01G024000
GO:0015729	Glyma.01G024000
GO:0035435	Glyma.01G024000
GO:0071422	Glyma.01G024000
GO:0071423	Glyma.01G024000
GO:0071456	Glyma.01G024000
GO:1902600	Glyma.01G024000
GO:0008150	Glyma.01G024100
GO:0009734	Glyma.01G024200
GO:0009736	Glyma.01G024200
GO:0009737	Glyma.01G024200
GO:0010088	Glyma.01G024200
GO:0010315	Glyma.01G024200
GO:0030154	Glyma.01G024200
GO:0048364	Glyma.01G024200
GO:0048527	Glyma.01G024200
GO:0048756	Glyma.01G024200
GO:2000280	Glyma.01G024200
GO:0000079	Glyma.01G024700
GO:0009744	Glyma.01G024700
GO:0010440	Glyma.01G024700
GO:0044772	Glyma.01G024700
GO:0051301	Glyma.01G024700
GO:0006002	Glyma.01G024800
GO:0006096	Glyma.01G024800
GO:0008150	Glyma.01G024900
GO:0009793	Glyma.01G025000
GO:0055085	Glyma.01G025200
GO:0016567	Glyma.01G025300
GO:0006355	Glyma.01G025400
GO:0009733	Glyma.01G025400
GO:0009736	Glyma.01G025400
GO:0009740	Glyma.01G025400
GO:0009873	Glyma.01G025400
GO:0009880	Glyma.01G025400
GO:0048825	Glyma.01G025400
GO:0051726	Glyma.01G025400
GO:0002229	Glyma.01G025500
GO:0002239	Glyma.01G025500
GO:0009617	Glyma.01G025500
GO:0009620	Glyma.01G025500
GO:0009751	Glyma.01G025500
GO:0010150	Glyma.01G025500
GO:0046244	Glyma.01G025500
GO:0055114	Glyma.01G025500
GO:0046777	Glyma.01G025600
GO:0055046	Glyma.01G025600
GO:0008150	Glyma.01G025800
GO:0055085	Glyma.01G026000
GO:0006412	Glyma.01G026100
GO:0055085	Glyma.01G026200
GO:0008150	Glyma.01G026400
GO:0008150	Glyma.01G026500
GO:0007049	Glyma.01G026600
GO:0032875	Glyma.01G026600
GO:0045786	Glyma.01G026600
GO:0045839	Glyma.01G026600
GO:0009058	Glyma.01G026700
GO:0009853	Glyma.01G026700
GO:0042853	Glyma.01G026700
GO:0006015	Glyma.01G026800
GO:0006164	Glyma.01G026800
GO:0009116	Glyma.01G026800
GO:0009165	Glyma.01G026800
GO:0016310	Glyma.01G026800
GO:0006979	Glyma.01G027000
GO:0042744	Glyma.01G027000
GO:0045926	Glyma.01G027000
GO:0055114	Glyma.01G027000
GO:0006952	Glyma.01G027100
GO:0009737	Glyma.01G027100
GO:0009738	Glyma.01G027100
GO:0009789	Glyma.01G027100
GO:0031348	Glyma.01G027100
GO:0045087	Glyma.01G027100
GO:0050832	Glyma.01G027100
GO:0006886	Glyma.01G027300
GO:0016192	Glyma.01G027300
GO:0009641	Glyma.01G027400
GO:0009684	Glyma.01G027400
GO:0009723	Glyma.01G027400
GO:0009734	Glyma.01G027400
GO:0009793	Glyma.01G027400
GO:0009908	Glyma.01G027400
GO:0009926	Glyma.01G027400
GO:0009958	Glyma.01G027400
GO:0010078	Glyma.01G027400
GO:0010087	Glyma.01G027400
GO:0010588	Glyma.01G027400
GO:0042742	Glyma.01G027400
GO:0048364	Glyma.01G027400
GO:0048366	Glyma.01G027400
GO:0048367	Glyma.01G027400
GO:0048467	Glyma.01G027400
GO:0048825	Glyma.01G027400
GO:0080022	Glyma.01G027400
GO:0008150	Glyma.01G027600
GO:0008150	Glyma.01G027700
GO:0008150	Glyma.01G027800
GO:0009826	Glyma.01G027900
GO:0045490	Glyma.01G027900
GO:0052546	Glyma.01G027900
GO:0060773	Glyma.01G027900
GO:0006468	Glyma.01G027967
GO:0046777	Glyma.01G027967
GO:0006468	Glyma.01G028033
GO:0046777	Glyma.01G028033
GO:0010193	Glyma.01G028100
GO:0046777	Glyma.01G028100
GO:0072593	Glyma.01G028100
GO:0032259	Glyma.01G028200
GO:0042372	Glyma.01G028200
GO:0006355	Glyma.01G028300
GO:0010073	Glyma.01G028300
GO:0006468	Glyma.01G028700
GO:0006952	Glyma.01G028700
GO:0007639	Glyma.01G028700
GO:0016032	Glyma.01G028700
GO:0048653	Glyma.01G028700
GO:0043161	Glyma.01G028800
GO:0006085	Glyma.01G028900
GO:0006629	Glyma.01G028900
GO:0008150	Glyma.01G029100
GO:0006412	Glyma.01G029200
GO:0016567	Glyma.01G029200
GO:0019941	Glyma.01G029200
GO:0009944	Glyma.01G029300
GO:0045165	Glyma.01G029300
GO:0048481	Glyma.01G029300
GO:0006360	Glyma.01G029400
GO:0006366	Glyma.01G029400
GO:0042797	Glyma.01G029400
GO:0006499	Glyma.01G029800
GO:0006886	Glyma.01G029800
GO:0016192	Glyma.01G029800
GO:0007131	Glyma.01G029900
GO:0042138	Glyma.01G029900
GO:0048235	Glyma.01G029900
GO:0048314	Glyma.01G029900
GO:0008150	Glyma.01G030000
GO:0006468	Glyma.01G030200
GO:0032502	Glyma.01G030200
GO:0080167	Glyma.01G030300
GO:0016579	Glyma.01G030400
GO:0070536	Glyma.01G030400
GO:0009440	Glyma.01G030500
GO:0015976	Glyma.01G030500
GO:0042742	Glyma.01G030500
GO:0008150	Glyma.01G030600
GO:0008150	Glyma.01G030800
GO:0008150	Glyma.01G030900
GO:0008150	Glyma.01G031300
GO:0006397	Glyma.01G031400
GO:0009414	Glyma.01G031400
GO:0055114	Glyma.01G031500
GO:0006596	Glyma.01G031700
GO:0008295	Glyma.01G031700
GO:0006813	Glyma.01G031800
GO:0071805	Glyma.01G031800
GO:0008150	Glyma.01G032000
GO:0006886	Glyma.01G032100
GO:0016192	Glyma.01G032100
GO:0016567	Glyma.01G032200
GO:0007165	Glyma.01G032400
GO:0006418	Glyma.01G032500
GO:0006435	Glyma.01G032500
GO:0016310	Glyma.01G032600
GO:0007165	Glyma.01G032900
GO:0009870	Glyma.01G033000
GO:0042742	Glyma.01G033000
GO:0008150	Glyma.01G033200
GO:0007165	Glyma.01G033300
GO:0006952	Glyma.01G034000
GO:0009738	Glyma.01G034000
GO:0006468	Glyma.01G034100
GO:0006952	Glyma.01G034100
GO:0016310	Glyma.01G034100
GO:0010411	Glyma.01G034300
GO:0010411	Glyma.01G034402
GO:0010411	Glyma.01G034600
GO:0010411	Glyma.01G034700
GO:0010411	Glyma.01G034800
GO:0010411	Glyma.01G034900
GO:0055085	Glyma.01G035000
GO:0009793	Glyma.01G035100
